主题                             0000000b 00000024 00000053 0000005c 0000005c 00000062 00000062 00000067 00000067 00000081 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a8 000000ab 000000ab 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000b1 000000fd 000000fd 
主题歌                           0000005f 000000a7 000000a7 
主题曲                           0000007e 000000a7 000000a7 000000a7 
主体                             00000001 00000001 00000001 000000a8 000000a8 000000a8 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000ca 000000ca 000000ca 000000f4 000000f4 000000f4 000000fa 000000fa 000000fa 
主厅                             0000002b 
主席                             00000000 00000029 00000036 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000062 000000c6 000000c7 000000c8 000000c9 000000f8 000000fa 
主席台                           0000005f 0000005f 0000005f 0000007b 
主演                             00000062 0000007e 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 
主要                             00000001 00000001 00000001 00000001 00000001 00000001 0000001a 0000001a 00000024 00000028 00000029 0000002f 00000035 00000038 00000043 00000046 00000046 00000046 00000046 00000046 00000046 00000046 00000046 00000046 00000046 00000046 00000046 0000004f 0000005a 0000005a 0000005c 0000005c 0000005c 0000005c 0000005c 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000062 00000067 00000068 00000068 00000072 00000089 0000008c 00000094 00000095 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000ab 000000ab 000000ae 000000b1 000000b9 000000b9 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000d2 000000d2 000000f4 000000f4 000000f4 000000f4 000000f4 000000f4 000000f7 000000f7 000000fa 000000fa 000000fa 000000fa 000000fa 000000fa 000000fa 000000fa 000000fd 000000fd 
主要方                           000000a8 000000a8 000000a8 
主要矛盾                         00000001 00000001 000000c6 000000c6 000000c7 000000c7 000000c8 000000c8 000000ca 000000ca 000000f4 000000f4 000000fa 000000fa 
主页                             0000005c 0000005c 0000005c 0000005c 0000005c 0000005c 0000005c 0000005c 0000005c 0000005c 00000067 00000067 00000067 00000081 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 000000ab 
主义                             00000001 00000001 00000001 00000001 00000001 00000001 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a8 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000a9 000000c6 000000c6 000000c6 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000c8 000000c8 000000c8 000000ca 000000ca 000000ca 000000ca 000000ca 000000ca 000000f4 000000f4 000000f4 000000f4 000000f4 000000f4 000000fa 000000fa 000000fa 000000fa 000000fa 000000fa 
主义者                           000000a7 000000a7 
主意                             00000001 00000006 00000009 00000009 0000000c 00000011 00000020 00000021 00000021 00000022 00000024 00000027 00000029 00000029 00000031 00000031 00000033 00000033 00000034 00000035 0000003b 0000003b 0000003b 0000003b 0000003b 0000003c 0000003c 0000003c 0000003c 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 0000003f 00000040 00000042 00000042 00000043 00000043 00000049 0000004c 0000004e 00000050 00000051 00000051 00000053 0000005a 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000069 00000069 00000069 0000006e 0000006e 0000006f 0000006f 0000006f 00000070 00000071 00000071 00000073 00000075 0000007a 0000007b 0000007c 0000007f 0000007f 00000083 00000086 00000087 00000089 0000008e 0000008e 00000093 00000095 00000095 00000098 0000009b 0000009d 0000009e 000000a1 000000a5 000000a7 000000a7 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 
主因                             00000073 
主语                             000000a7 
主宰                             000000a8 
主张                             0000001a 0000001a 0000005d 0000005d 00000061 00000061 00000068 00000068 00000068 00000068 00000068 00000068 00000079 000000a6 000000a6 000000a6 000000a6 000000a7 000000aa 000000aa 000000af 
主子                             0000005f 0000009c 0000009c 0000009c 
嘱                               0000005f 
嘱咐                             0000005f 0000005f 0000005f 0000005f 0000007f 00000083 
拄                               0000001e 000000a3 
渚                               0000001e 0000001e 
煮                               00000001 0000000c 0000000c 0000001a 00000041 00000041 0000004c 0000004c 0000005d 0000005d 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000069 00000074 0000007b 0000008a 0000008d 0000008d 0000008d 000000a1 000000ae 000000ae 000000af 000000af 000000c6 000000c7 000000c8 000000ca 000000f4 000000fa 
煮沸                             0000005d 000000aa 
瞩                               0000001e 0000001e 
瞩目                             0000000d 00000017 00000056 0000005f 00000076 00000091 000000ab 
住                               00000000 00000000 00000001 00000004 00000004 00000004 00000004 00000005 00000005 00000005 00000005 00000006 00000006 00000006 00000006 00000006 00000006 00000006 00000006 00000007 00000007 00000007 00000007 00000009 0000000a 0000000a 0000000a 0000000a 0000000b 0000000b 0000000b 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000c 0000000e 0000000e 0000000e 0000000e 0000000e 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 0000000f 00000011 00000011 00000012 00000014 00000014 00000014 00000014 00000015 00000015 00000015 00000016 00000016 00000016 00000017 00000017 00000018 00000018 00000018 00000018 00000018 0000001f 0000001f 0000001f 0000001f 00000020 00000020 00000021 00000021 00000021 00000021 00000021 00000021 00000021 00000022 00000022 00000022 00000022 00000022 00000022 00000023 00000023 00000023 00000023 00000024 00000024 00000024 00000025 00000025 00000025 00000025 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000026 00000027 00000027 00000027 00000028 00000029 00000029 00000029 00000029 0000002a 0000002a 0000002b 0000002b 0000002b 0000002b 0000002b 0000002d 0000002d 0000002d 0000002d 0000002d 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002e 0000002f 0000002f 0000002f 0000002f 00000030 00000030 00000031 00000031 00000031 00000031 00000031 00000032 00000032 00000032 00000032 00000034 00000034 00000035 00000035 00000035 00000035 00000035 00000035 00000035 00000036 00000036 00000036 00000037 00000037 00000037 00000037 00000037 00000038 00000038 00000038 00000038 00000038 00000039 0000003a 0000003a 0000003a 0000003a 0000003b 0000003b 0000003b 0000003c 0000003c 0000003c 0000003d 0000003e 0000003f 0000003f 0000003f 0000003f 0000003f 00000040 00000040 00000040 00000040 00000040 00000040 00000040 00000041 00000041 00000041 00000042 00000043 00000043 00000043 00000043 00000043 00000044 00000044 00000044 00000044 00000044 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000045 00000048 00000048 00000048 00000048 00000048 00000048 00000049 00000049 00000049 00000049 0000004a 0000004a 0000004a 0000004a 0000004a 0000004a 0000004b 0000004b 0000004b 0000004b 0000004b 0000004b 0000004d 0000004d 0000004d 0000004d 0000004d 0000004e 0000004e 0000004e 0000004e 0000004f 00000050 00000050 00000051 00000051 00000051 00000051 00000051 00000051 00000051 00000051 00000052 00000052 00000052 00000052 00000052 00000053 00000053 00000053 00000055 00000055 00000055 00000057 00000057 00000057 00000058 00000059 00000059 00000059 00000059 00000059 00000059 00000059 0000005a 0000005a 0000005a 0000005a 0000005a 0000005e 0000005e 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 0000005f 00000061 00000062 00000062 00000068 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 00000069 0000006d 0000006d 0000006d 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006e 0000006f 0000006f 0000006f 00000070 00000070 00000070 00000070 00000071 00000071 00000071 00000071 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000072 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000073 00000074 00000074 00000074 00000074 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000075 00000078 00000078 00000078 00000078 00000078 00000078 00000078 00000078 00000078 00000078 00000079 00000079 00000079 0000007a 0000007a 0000007a 0000007a 0000007a 0000007a 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007b 0000007c 0000007c 0000007c 0000007d 0000007d 0000007d 0000007d 0000007d 0000007d 0000007d 0000007d 0000007d 0000007d 0000007f 0000007f 0000007f 0000007f 0000007f 00000080 00000080 00000080 00000080 00000080 00000080 00000082 00000083 00000083 00000083 00000083 00000085 00000085 00000085 00000085 00000086 00000086 00000086 00000086 00000086 00000088 00000088 00000089 00000089 00000089 0000008b 0000008b 0000008b 0000008b 0000008c 0000008d 0000008d 0000008d 0000008e 0000008e 0000008e 0000008f 0000008f 00000090 00000090 00000092 00000093 00000093 00000093 00000093 00000094 00000095 00000095 00000097 00000097 00000097 00000098 00000098 00000098 00000098 00000098 00000099 00000099 00000099 0000009a 0000009a 0000009a 0000009a 0000009a 0000009a 0000009b 0000009c 0000009c 0000009c 0000009c 0000009d 0000009d 0000009e 0000009e 0000009e 0000009e 0000009f 0000009f 0000009f 0000009f 0000009f 000000a0 000000a0 000000a0 000000a0 000000a0 000000a0 000000a1 000000a1 000000a1 000000a1 000000a1 000000a2 000000a2 000000a2 000000a2 000000a2 000000a2 000000a3 000000a4 000000a4 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a5 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000a7 000000aa 000000c6 000000c6 000000c6 000000c7 000000c7 000000c7 000000c8 000000c8 000000c8 000000c9 000000c9 000000ca 000000f4 000000f8 000000f8 000000fa 000000fa 000000fa 000000fd 000000fd 000000fd 000000fd 000000fd 000000fd 00000100 
